New Madrid	Monaco	17/3/1992	92693	3	Married	Sales and Marketing	23	true	false	luctus@loremipsumsodales.edu	5, 47, 25, 17, 11	false	false	36-44	10	water	rabbit	cancer	Cornsilk, MidnightBlue, Tomato	SteelBlue	SAMSUNG TUL&#304;P 1080p HDMI 1.3 100-120 Hz FULL HD LCD TV	gray-white	red-violet	olive	cat	false	4-8	false	true	4-8	65	Dodge	rock	mac-os x	sony-ericsson	avea	Swiss Army	Bayrampa&#351;a	avrat	true	true	false	true	true	male	not applicable	yes sure	true	19	no	yes	football, walking, cycling, fitness, golf	4	100-499	0	10-19	true	false	true	false	false	false	true	false	true	false	0	global	true	false	6	0-5
Norfolk	Saint Kitts and Nevis	10/8/1985	03520	10	Common-Law	Advertising	59	false	false	magna.Duis.dignissim@odioPhasellusat.ca	1, 13, 11, 3, 23	true	true	63-71	6	water	rooster	aquarius	NavajoWhite, DimGray, Azure	GreenYellow	SAMSUNG TUL&#304;P LE-40F71B	gray-white	amber	black	dog	true	21-31	true	true	50-99	57	Acura	rock, dance-electronica, reggae, funk	mac-os x	htc	vodafone	Converse	Avc&#305;lar	avrat	true	true	false	true	false	female	twice a day	dont know	false	15	no	yes	squash	8	100-499	2500-4999	20-49	false	true	true	false	false	true	true	true	false	true	0	none	true	true	5	45+
Meadville	Zambia	9/6/1982	12485	5	Married	Customer Relations	11	true	false	neque.In.ornare@leoMorbi.com	21, 41, 13, 15, 47	false	false	24-35	5	wood	rabbit	aquarius	CornflowerBlue, Gray, SpringGreen, LightCoral	MediumVioletRed	SAMSUNG TUL&#304;P LE-46N87BD	auburn	hazel	medium	dog	false	1-3	true	true	50-99	69	Acura	jazz, classical	windows	htc	vodafone	Victorinox	Ba&#287;c&#305;lar	avrat	false	true	true	false	true	female	3-4/week	yes sure	false	2	no	no	running, tennis, weight training	8	5000-9999	0	0	true	false	false	true	true	true	true	false	true	true	1000-2499	local	true	true	3	0-5
Chelsea	Mayotte	10/1/1930	18343	3	Divorced	Legal Department	29	false	true	mauris.sagittis.placerat@pede.ca	3, 19, 35, 45, 23	true	true	18-23	2	water	monkey	capricorn	Red, MediumAquaMarine	Green	TOSHIBA REGZA 47Z3000D	gray-white	gray	black	bird	true	15-20	false	true	50-99	90	Lexus	blues, country, reggae, ethnic-folk, funk	linux	blackberry	avea	Citizen	Ba&#287;c&#305;lar	at	true	true	false	true	true	male	once a month	yes sure	true	19	no	no		8	100-499	0	5-9	false	true	false	true	false	false	true	true	false	false	0	local	false	true	2	15-45
Daly City	Fiji	30/11/1962	57279	10	Single	Legal Department	43	true	false	condimentum@lacus.com	15, 47, 45, 17, 7	false	false	9-17	6	water	snake	sagittarius	DarkOliveGreen, BlanchedAlmond, DarkGray	IndianRed	TOSHIBA REGZA 52LX177	brown	brown	black	dog	false	21-31	true	false	4-8	85	Acura	classical, hiphop, ethnic-folk, dance-electronica, rock	linux	htc	turkcell	Polar	Tuzla	silah	false	true	false	true	true	male	twice a day	dont know	false	7	no	yes	squash, walking, cycling	1	0	0	20-49	true	true	true	false	false	true	true	false	true	true	1000-2499	global	false	false	8	15-45
Lancaster	Burundi	3/5/1971	23707	4	Married	Legal Department	73	true	true	porttitor.eros.nec@Maurisblanditenim.edu	25, 9, 3, 33, 15	true	false	24-35	2	earth	horse	libra	HoneyDew, SpringGreen, Magenta, SlateGrey	MintCream	SONY KDL BRAVIA 40W3000	red	blue	olive	dog	false	1-3	true	true	0	120	Porsche	world, hiphop	windows	blackberry	vodafone	Adidas	Bak&#305;rköy	at	false	true	true	false	true	male	not applicable	yes sure	true	4	yes	no	golf, walking	8	0	2500-4999	10-19	false	false	true	true	true	true	true	false	true	true	2500-4999	local	true	false	10	0-5
Lahaina	Afghanistan	16/3/1923	61867	10	Divorced	Accounting	67	true	false	eu.augue.porttitor@idsapienCras.org	43, 35, 9, 25, 49	false	false	18-23	7	metal	ox	gemini		DarkSeaGreen	SHARP AQUOS LC-46XD1E	auburn	blue	olive	dog	false	0	true	false	50-99	74	Lamborghini		linux	samsung	turkcell	Versace	Beykoz	at	true	false	false	false	true	female	daily once	maybe	true	4	no	no		2	500-999	1000-2499	10-19	true	true	false	false	true	true	true	false	false	false	1000-2499	none	true	false	2	15-45
Alameda	Rwanda	12/10/1934	26057	2	Common-Law	Research and Development	53	false	true	amet@penatibus.edu	3, 19, 39, 31, 37	true	false	45-53	2	earth	rooster	virgo	DarkRed, MediumPurple, PowderBlue	Wheat	PHILIPS CINEOS 42PFL9832D	red	gray	medium	bird	true	0	false	false	1-3	116	Suzuki	blues, jazz, dance-electronica, funk	windows	htc	vodafone	Hello Kitty	Sultanbeyli	at	false	true	false	false	true	female	3-4/week	yes sure	false	5	no	no		7	1-99	5000-9999	1-4	true	false	true	false	false	true	false	true	true	true	5000-9999	global	true	false	9	0-5
Fullerton	Malta	28/4/1991	71323	2	Single	Accounting	43	true	true	ante@cursus.com	17, 31, 13, 29, 19	true	false	18-23	3	water	tiger	sagittarius	SlateGrey, BurlyWood, Violet, FloralWhite, RosyBrown	DarkOrchid	PHILIPS CINEOS 37PFL9732D	blond	green	fair	dog	false	15-20	true	false	50-99	44	Buick	ethnic-folk	linux	lg	vodafone	Tommy Hilfiger	Adalar	silah	false	false	false	true	false	male	once per 15 days	maybe	true	14	no	yes	squash, cycling, weight training, fitness	5	10000+	0	10-19	true	false	false	true	false	false	true	true	false	false	1000-2499	local	true	true	8	0-5
Clairton	Bangladesh	15/8/1931	39084	10	Married	Sales and Marketing	17	false	true	vitae.sodales@ligula.org	33, 47, 49, 31, 29	true	false	72-80	9	fire	rabbit	libra	Lavender	Black	SAMSUNG TUL&#304;P 1080p HDMI 1.3 100-120 Hz FULL HD LCD TV	chestnut	red-violet	brown	cat	true	15-20	false	false	16-49	51	Toyota	pop	linux	apple	avea	Citizen	Kartal	avrat	true	true	false	false	true	male	3-4/week	yes sure	false	18	yes	yes	weight training, golf, swimming, fishing	3	1000-4999	10000+	0	true	true	true	true	false	false	true	false	true	true	2500-4999	local	false	false	6	5-15
North Chicago	Afghanistan	25/8/1993	53480	3	Divorced	Legal Department	53	true	true	Nulla.dignissim.Maecenas@lobortisquispede.org	29, 49, 47, 5, 41	false	false	9-17	6	metal	pig	aquarius		White	PHILIPS CINEOS 42PFL7682D	red	green	medium	dog	false	4-8	true	true	9-15	74	Acura	r&b-soul, blues, alternative	linux	sony-ericsson	vodafone	Citizen	Güngören	avrat	true	true	false	true	true	female	once a month	yes sure	true	2	no	no	weight training, cycling, football, fitness, squash	5	5000-9999	5000-9999	20-49	true	false	true	true	false	true	false	false	false	false	500-999	local	true	true	6	15-45
Norfolk	China	16/3/1973	51779	6	Divorced	Payroll	97	false	true	felis.ullamcorper.viverra@seddolor.org	43, 49, 5, 35, 13	true	false	54-62	3	water	rat	aquarius	Cornsilk	FireBrick	SHARP AQUOS LC-42XD1E	chestnut	green	black	dog	true	4-8	true	false	1-3	86	Ferrari		linux	siemens	turkcell	Zodiac	Zeytinburnu	silah	true	true	true	false	false	male	3-4/week	dont know	false	10	yes	no	walking, weight training, fishing	8	10000+	0	5-9	true	true	false	true	false	true	true	true	false	false	500-999	global	false	true	10	45+
Brookfield	Mali	3/1/1981	80142	8	Divorced	Quality Assurance	19	false	true	vel.sapien.imperdiet@aliquamadipiscing.com	41, 33, 3, 39, 47	false	false	0-8	6	metal	monkey	scorpio	Coral	CadetBlue	SONY KDL BRAVIA 52X3500	chestnut	red-violet	brown	bird	true	15-20	true	false	1-3	32	Ferrari	rock, reggae, classical, ethnic-folk	linux	samsung	vodafone	Swiss Eagle	Beyo&#287;lu	silah	false	true	false	true	false	female	once per 15 days	dont know	false	6	no	no	squash, swimming, tennis, golf	6	500-999	500-999	1-4	false	false	false	true	true	true	false	false	false	false	0	global	false	true	5	5-15
Bandon	Qatar	11/9/1937	82953	4	Married	Advertising	67	true	false	Aliquam@pharetra.ca	3, 7, 11, 23, 9	false	false	63-71	6	earth	rooster	pisces	DarkBlue, Beige, MistyRose, AliceBlue	FloralWhite	SAMSUNG TUL&#304;P LE-40M87BD	gray-white	gray	light	bird	true	0	false	false	50-99	90	Buick	reggae, ethnic-folk	mac-os x	htc	vodafone	Disney	Pendik	avrat	true	false	true	true	true	male	daily once	dont know	true	16	yes	yes	swimming	7	5000-9999	0	5-9	true	true	true	true	false	false	true	false	false	true	0	local	false	false	4	0-5
Idaho Falls	Liberia	9/11/1955	58188	9	Divorced	Advertising	5	false	false	Class@tellusAenean.edu	47, 33, 49, 5, 9	true	false	54-62	10	water	ox	pisces	Aquamarine, MediumOrchid, BlueViolet	GreenYellow	Sharp AQUOS LC-46HD1E	black	gray	olive	dog	true	0	false	false	0	53	Toyota	reggae	linux	siemens	avea	Polar	Çatalca	silah	false	false	true	false	false	male	3-4/week	yes sure	true	10	no	yes		2	0	0	10-19	true	true	true	false	true	true	false	false	true	false	0	local	true	false	6	45+
Canton	United Arab Emirates	17/9/1960	00840	5	Common-Law	Customer Relations	71	true	true	magna@porttitortellus.com	37, 33, 45, 15, 19	true	false	24-35	1	metal	dog	virgo	DarkKhaki, DarkGreen, Black, LightGreen, Teal	PeachPuff	Sharp AQUOS LC-42HD1E	red	red-violet	light	bird	false	9-14	false	false	1-3	55	Hummer	dance-electronica	linux	motorola	turkcell	Oasis	Beykoz	silah	true	false	true	true	false	female	3-4/week	maybe	false	6	yes	yes	tennis, swimming, running	2	500-999	2500-4999	5-9	false	true	true	true	false	true	false	true	true	true	2500-4999	local	true	true	7	45+
Bandera	India	22/12/1987	62744	5	Married	Advertising	5	false	false	lacus@consectetuerrhoncusNullam.com	37, 35, 1, 23, 21	true	false	9-17	8	water	rat	taurus	Aqua, Salmon, Silver	LightSlateGrey	PHILIPS CINEOS 47PFL7432D	brown	brown	light	bird	false	4-8	true	false	9-15	97	Audi	classical, funk, rock, blues	mac-os x	apple	turkcell	Royal London	Kartal	avrat	false	false	false	false	true	male	once per 15 days	maybe	false	2	yes	no	tennis, running, swimming, cycling	4	500-999	1000-2499	0	false	true	false	false	true	true	false	false	true	false	5000-9999	global	true	false	1	15-45
Sister Bay	Myanmar	10/10/1990	60104	4	Single	Payroll	13	true	true	nunc@vestibulummassa.org	11, 3, 1, 31, 43	false	true	9-17	7	fire	sheep	aries	MediumTurquoise, Gold, LightCyan, Green, LightCoral	DarkGoldenRod	PHILIPS CINEOS 37PFL9642D	red	brown	black	dog	false	21-31	true	false	1-3	51	Hummer	rock, world, r&b-soul, ethnic-folk, pop	linux	nokia	vodafone	Philippe Starck	Çatalca	at	true	true	true	false	false	female	daily once	dont know	true	2	no	yes	walking, football, running	3	500-999	0	20-49	false	true	true	true	false	true	true	false	true	false	500-999	global	false	true	2	5-15
Montpelier	Nauru	14/2/1968	85347	3	Common-Law	Sales and Marketing	37	false	false	Mauris@eratin.edu	9, 41, 39, 37, 43	true	true	36-44	2	wood	dog	scorpio	SlateBlue, PaleGreen, LightSteelBlue, Orange	CadetBlue	SAMSUNG TUL&#304;P 1080p HDMI 1.3 100-120 Hz FULL HD LCD TV	gray-white	hazel	black	cat	false	1-3	false	true	0	70	Chevrolet	world, funk, country, pop	mac-os x	motorola	vodafone	Citizen	Çatalca	at	true	true	true	false	true	female	once a month	maybe	true	18	no	yes	swimming	8	1000-4999	0	5-9	true	false	false	true	false	false	true	true	true	true	0	none	false	false	4	0-5
Daly City	Palau	16/7/1929	99589	3	Married	Human Resources	47	false	false	primis.in@Suspendisse.com	43, 45, 33, 31, 35	true	true	18-23	10	earth	dragon	pisces		FloralWhite	PHILIPS CINEOS 47PFL5432D	brown	amber	brown	dog	true	1-3	true	true	16-49	69	Honda	classical, r&b-soul, dance-electronica, funk, country	linux	lg	vodafone	Speedo	Küçükçekmece	silah	true	true	false	true	false	female	once a month	dont know	true	13	no	no		8	500-999	0	10-19	true	true	true	true	true	true	false	true	false	false	2500-4999	global	false	false	3	45+
Brea	United States Minor Outlying Islands	13/11/1968	94596	9	Single	Human Resources	61	false	false	nunc.sed.libero@laoreet.ca	41, 35, 47, 21, 15	true	true	63-71	9	earth	dog	sagittarius	SlateBlue, LightSkyBlue, Maroon, AliceBlue	LightCyan	Sharp AQUOS LC-46HD1E	blond	amber	fair	dog	false	15-20	true	false	100-499	88	Suzuki	pop, reggae	windows	lg	turkcell	Converse	Kâ&#287;&#305;thane	silah	false	false	true	false	false	female	daily once	yes sure	false	11	no	yes	weight training, running, football, tennis, fishing	3	5000-9999	2500-4999	10-19	true	true	true	false	true	false	false	true	false	true	0	none	true	false	4	5-15
Greenville	Nauru	5/12/1963	42953	7	Married	Quality Assurance	71	false	false	lobortis.risus@apurus.com	9, 49, 3, 17, 45	false	true	72-80	1	metal	pig	cancer	MediumAquaMarine	LightPink	SAMSUNG TUL&#304;P LE-52M86BD	chestnut	green	olive	cat	true	15-20	false	false	0	60	General Motors	rock, jazz	linux	siemens	vodafone	Nixon	Esenyurt	silah	true	false	false	false	true	male	once a week	dont know	true	3	yes	yes	cycling	3	5000-9999	5000-9999	0	false	true	true	true	true	true	false	true	true	true	0	global	true	false	9	45+
Rialto	Guyana	10/6/1972	03946	7	Common-Law	Quality Assurance	3	false	false	eros.Proin.ultrices@tinciduntduiaugue.com	25, 3, 47, 39, 13	false	true	54-62	9	wood	sheep	taurus		DeepSkyBlue	SAMSUNG TUL&#304;P LE-46F71B	auburn	blue	medium	dog	true	15-20	false	true	4-8	104	Audi	rock, hiphop, funk	linux	blackberry	turkcell	Boss	Sancaktepe	at	true	false	false	false	true	male	twice a day	maybe	true	15	no	no	weight training, fishing	1	5000-9999	1000-2499	10-19	false	true	false	false	false	false	false	true	true	false	1000-2499	global	false	false	6	15-45
Dodge City	Spain	7/5/1997	26008	2	Common-Law	Payroll	89	false	false	inceptos@tristique.com	49, 19, 43, 9, 27	true	true	24-35	5	metal	ox	pisces	YellowGreen, DarkSalmon, CadetBlue, PapayaWhip, RoyalBlue	Maroon	SONY BRAVIA KDL-46W2000	brown	gray	light	dog	true	4-8	false	false	4-8	80	Toyota	ethnic-folk, funk, world, dance-electronica	windows	motorola	avea	Disney	Avc&#305;lar	silah	false	false	false	true	false	male	once a week	maybe	true	19	no	yes	golf, fitness, walking	3	500-999	500-999	5-9	true	false	false	true	true	true	false	false	false	false	2500-4999	global	true	false	7	5-15
Alpharetta	Cook Islands	4/10/1973	87378	3	Divorced	Research and Development	5	true	true	per.inceptos.hymenaeos@pedeCum.org	11, 33, 37, 13, 39	false	true	54-62	8	wood	rabbit	taurus		DarkSalmon	TOSHIBA REGZA 47Z3000D	brown	hazel	olive	dog	true	9-14	false	true	0	91	Porsche	jazz, classical, world, pop	mac-os x	htc	turkcell	Royal London	Beylikdüzü	at	false	false	false	false	false	male	not applicable	maybe	false	8	no	yes	swimming, squash, fitness, tennis	5	500-999	2500-4999	5-9	true	true	false	false	true	true	false	false	true	false	0	global	true	false	2	5-15
Reno	Serbia and Montenegro	29/12/1974	71175	4	Common-Law	Asset Management	97	true	false	at@atortorNunc.com	27, 35, 49, 31, 21	true	true	18-23	6	metal	sheep	aquarius		MediumSlateBlue	SAMSUNG TUL&#304;P LN70F91BD	chestnut	blue	medium	bird	false	1-3	true	false	9-15	96	Audi	ethnic-folk, reggae, classical, alternative	windows	motorola	avea	Speedo	Zeytinburnu	at	false	true	false	false	true	female	daily once	maybe	false	7	yes	yes	fitness, squash	4	500-999	2500-4999	5-9	false	true	false	false	false	false	true	false	true	false	0	local	true	false	7	0-5
Evansville	Djibouti	22/10/1938	90901	1	Divorced	Customer Service	1	true	false	at@pharetra.edu	25, 47, 29, 39, 21	false	false	24-35	5	fire	horse	virgo		Crimson	SAMSUNG TUL&#304;P LE-37M87BD	gray-white	brown	brown	dog	true	0	false	true	9-15	37	Hummer	pop	mac-os x	htc	turkcell	Disney	&#350;ile	at	false	false	false	true	true	female	daily once	dont know	false	8	yes	yes	swimming	7	500-999	500-999	10-19	false	false	true	true	true	false	true	false	true	true	500-999	none	false	false	10	0-5
Huntington Beach	Mali	6/8/1959	66043	8	Married	Media Relations	31	true	true	lorem.vitae@maurisblandit.ca	17, 7, 15, 35, 31	true	false	72-80	7	fire	ox	cancer	BlanchedAlmond, LightSteelBlue	SeaShell	SONY KDL BRAVIA 52W3000	black	gray	medium	bird	false	1-3	false	true	4-8	115	Mercedes-Benz	r&b-soul, classical, reggae	linux	nokia	avea	Disney	Bak&#305;rköy	avrat	false	true	false	false	true	female	3-4/week	yes sure	true	12	no	no	tennis, running, weight training, fitness, walking	8	1000-4999	5000-9999	10-19	true	false	true	false	false	true	true	true	false	false	2500-4999	none	false	true	5	15-45
Oak Ridge	Gabon	31/3/1924	06810	5	Divorced	Research and Development	97	false	true	porttitor.scelerisque@consectetuer.org	3, 13, 5, 11, 47	true	true	24-35	10	earth	dog	aries	MediumPurple, Crimson, HoneyDew	Darkorange	SHARP AQUOS LC-37XD1E	gray-white	red-violet	light	bird	false	21-31	false	false	4-8	97	Cadillac	rock	linux	apple	vodafone	Philippe Starck	Be&#351;ikta&#351;	at	false	false	false	false	false	male	once a week	dont know	true	18	yes	yes	football, tennis, running, squash	4	500-999	1000-2499	10-19	false	true	false	false	false	true	false	true	false	false	2500-4999	none	false	false	7	45+
Cheyenne	Zimbabwe	6/9/1977	34991	10	Single	Tech Support	29	true	true	eget.metus@incursuset.org	37, 15, 17, 31, 47	false	false	54-62	8	wood	rat	sagittarius	PaleGreen, CornflowerBlue	SteelBlue	SONY BRAVIA KDL-46X2000	blond	gray	fair	dog	false	4-8	false	true	9-15	59	Lamborghini	country, classical, funk, dance-electronica	windows	nokia	turkcell	Tommy Hilfiger	Ba&#287;c&#305;lar	silah	false	false	false	false	false	female	twice a day	maybe	false	11	yes	yes	weight training, cycling, golf, walking, running	7	100-499	500-999	20-49	false	true	true	false	true	true	true	false	false	false	500-999	local	true	true	3	15-45
Monterey Park	Northern Mariana Islands	8/9/1939	14086	7	Divorced	Customer Service	67	true	true	Pellentesque.habitant.morbi@egestashendreritneque.org	5, 49, 15, 9, 25	true	false	63-71	4	metal	snake	leo	Red, MediumSlateBlue, BurlyWood, MintCream, Moccasin	PeachPuff	TOSHIBA REGZA 42X3030D	black	hazel	fair	bird	false	9-14	false	false	16-49	102	Hummer		windows	blackberry	avea	Casio	Ümraniye	at	true	true	false	false	false	male	once per 15 days	yes sure	false	18	no	no	cycling, weight training, walking, squash	8	100-499	2500-4999	1-4	true	false	true	false	true	true	true	true	true	false	2500-4999	local	true	false	3	0-5
Sturgis	Pitcairn	24/1/1941	11620	10	Single	Customer Service	19	false	true	tincidunt@nullaInteger.org	7, 49, 35, 15, 13	false	true	36-44	4	water	sheep	taurus		Red	TOSHIBA REGZA 52LX177	auburn	hazel	black	cat	true	9-14	true	false	16-49	83	Ford	rock	windows	apple	vodafone	Police	Be&#351;ikta&#351;	avrat	true	false	false	true	true	male	once per 15 days	maybe	true	8	no	yes	walking	4	1-99	2500-4999	5-9	true	false	true	true	false	true	false	true	false	false	500-999	global	false	true	8	0-5
Cambridge	Aruba	24/4/1940	02303	4	Divorced	Tech Support	7	false	true	tincidunt@egetodio.ca	11, 25, 41, 7, 43	false	true	63-71	7	metal	tiger	sagittarius	Wheat, Coral, Chartreuse, MediumAquaMarine	OldLace	PHILIPS CINEOS 37PFL9642D	blond	hazel	light	bird	false	9-14	false	true	1-3	57	General Motors	pop	windows	siemens	turkcell	Bering	Sar&#305;yer	silah	false	false	false	true	false	male	daily once	dont know	true	9	yes	yes	weight training, football, cycling, running, walking	8	1-99	1000-2499	1-4	false	false	true	false	false	true	true	false	true	false	5000-9999	global	true	false	7	45+
Santa Monica	Belgium	20/12/1994	24462	2	Divorced	Accounting	37	true	false	varius.Nam@justosit.edu	17, 39, 49, 3, 11	false	true	72-80	10	fire	rat	leo	DarkViolet, MistyRose	Ivory	TOSHIBA REGZA 47Z3000D	gray-white	amber	medium	dog	false	21-31	false	false	16-49	79	Lexus		linux	blackberry	avea	Pulsar	&#350;i&#351;li	avrat	false	false	false	false	true	male	twice a day	yes sure	false	9	no	no		7	100-499	1000-2499	10-19	true	true	false	false	false	false	true	true	false	true	500-999	none	false	false	8	5-15
Aguadilla	Maldives	4/6/1946	56712	6	Divorced	Customer Relations	67	false	true	ligula@mollis.edu	17, 31, 37, 39, 41	false	true	18-23	6	fire	tiger	aries	PapayaWhip, MediumSeaGreen, Fuchsia, Ivory, Beige	BlanchedAlmond	SAMSUNG TUL&#304;P LE-37M87BD	gray-white	brown	brown	cat	false	9-14	false	true	50-99	113	Porsche	hiphop, world, r&b-soul, country, blues	windows	siemens	vodafone	Hugo Boss	Adalar	at	false	true	true	false	false	male	daily once	yes sure	true	4	yes	no	football, fishing, swimming, weight training, tennis	6	1000-4999	1000-2499	20-49	false	false	true	true	false	true	true	false	false	true	2500-4999	global	true	false	6	15-45
Tupelo	Heard Island and Mcdonald Islands	10/10/1944	20956	3	Divorced	Accounting	71	false	true	Nulla@accumsan.edu	43, 3, 31, 1, 19	false	true	0-8	8	fire	ox	cancer		Black	SONY BRAVIA KDL-46W2000	chestnut	green	medium	dog	false	15-20	false	false	50-99	100	Mercedes-Benz		linux	sony-ericsson	turkcell	Nixon	Sancaktepe	silah	true	true	true	true	false	female	once a month	yes sure	false	14	no	yes		5	5000-9999	10000+	10-19	false	true	false	true	true	true	true	true	false	true	500-999	none	true	false	2	0-5
Everett	Bulgaria	12/6/1926	17918	7	Divorced	Quality Assurance	83	true	false	mi@Etiamlaoreetlibero.edu	11, 13, 49, 43, 7	true	true	45-53	1	metal	horse	cancer	Grey, PaleGoldenRod, LightGray, SteelBlue, SlateGray	LightBlue	TOSHIBA REGZA 57lx177	red	brown	olive	bird	false	0	false	false	9-15	66	Buick	country, world, blues, reggae	mac-os x	siemens	turkcell	Victorinox	Ba&#351;ak&#351;ehir	silah	true	false	true	true	true	female	daily once	dont know	true	8	yes	yes	cycling, running, walking, fishing	6	5000-9999	10000+	1-4	false	false	true	false	true	false	false	true	true	true	1000-2499	global	false	false	8	45+
Littleton	New Zealand	23/5/1928	83643	9	Married	Research and Development	1	false	true	ac.turpis@quispedePraesent.com	31, 7, 41, 11, 17	false	false	24-35	4	metal	dog	sagittarius	MediumTurquoise	DarkTurquoise	TOSHIBA REGZA 1080p HDMI 1.2 FULL HD LCD TV	blond	green	olive	dog	true	4-8	false	false	50-99	108	Chevrolet	classical	windows	sony-ericsson	avea	Police	Bahçelievler	silah	false	true	false	false	false	male	3-4/week	yes sure	false	2	yes	no	weight training, football, fitness, fishing, swimming	1	100-499	0	0	false	false	false	false	false	true	false	true	true	false	500-999	none	false	true	8	0-5
Laconia	Saint Helena	19/2/1993	58426	3	Divorced	Public Relations	37	true	false	Aliquam@mollisdui.edu	5, 37, 27, 41, 7	true	false	24-35	4	fire	monkey	pisces	Thistle, DodgerBlue	Brown	SAMSUNG TUL&#304;P LE-52M87BD	black	brown	light	bird	false	0	true	false	1-3	71	Subaru 	r&b-soul, classical, country, hiphop	mac-os x	blackberry	turkcell	Timberland	Ba&#351;ak&#351;ehir	avrat	false	true	true	true	true	female	once a month	dont know	false	11	no	yes	golf, weight training, swimming, football	1	1-99	5000-9999	5-9	false	true	false	true	false	false	true	true	true	false	0	local	false	true	3	0-5
Arlington	Saint Vincent and The Grenadines	31/12/1976	34648	8	Common-Law	Human Resources	37	false	true	lobortis.risus@etmalesuada.org	23, 41, 5, 39, 47	false	true	72-80	6	fire	rooster	cancer		YellowGreen	PHILIPS CINEOS 47PF9441D	brown	green	brown	cat	true	21-31	false	true	50-99	74	Lamborghini	country, alternative	linux	motorola	vodafone	Radley	Beyo&#287;lu	at	true	true	false	false	false	male	twice a day	dont know	false	14	no	yes	squash	4	100-499	2500-4999	0	true	false	false	true	false	false	false	true	false	false	5000-9999	none	true	true	10	15-45
Deadwood	Turkey	19/8/1949	14811	4	Divorced	Advertising	53	false	true	amet.consectetuer@gravidamaurisut.ca	21, 1, 27, 37, 15	false	true	18-23	7	wood	pig	pisces	Coral	HoneyDew	LG 47LF65	chestnut	amber	olive	bird	true	9-14	true	false	0	117	Hummer	hiphop, pop, classical	mac-os x	siemens	vodafone	Versace	Ümraniye	avrat	true	true	false	false	true	female	twice a day	maybe	false	8	no	no	golf, tennis, running	8	1-99	0	0	true	true	true	true	true	false	false	true	true	false	500-999	local	false	false	5	15-45
Aberdeen	Sudan	25/8/1946	24577	4	Common-Law	Sales and Marketing	43	true	true	nibh.Aliquam.ornare@augue.edu	31, 47, 45, 29, 23	false	false	24-35	7	water	rat	cancer		Navy	PANASONIC VIERA TH-58PZ750U	red	blue	light	bird	true	9-14	false	false	100-499	68	Chrysler	r&b-soul, blues	mac-os x	apple	avea	Disney	&#350;ile	avrat	false	false	true	true	true	male	not applicable	yes sure	true	19	yes	no	swimming	7	5000-9999	10000+	5-9	false	false	false	false	true	false	false	false	false	false	1000-2499	local	true	false	4	45+
Tacoma	Australia	3/7/1991	23846	10	Single	Quality Assurance	97	true	true	Cras.eget.nisi@mauris.org	25, 39, 1, 9, 13	false	true	24-35	6	wood	rooster	cancer	FireBrick	Cyan	SAMSUNG TUL&#304;P LE-40F71B	blond	green	medium	bird	true	9-14	true	false	50-99	37	Mercedes-Benz	reggae, r&b-soul, rock, ethnic-folk, hiphop	windows	samsung	turkcell	Disney	Kâ&#287;&#305;thane	at	false	false	true	false	false	female	twice a day	yes sure	false	1	no	yes	swimming, golf, tennis	1	100-499	0	0	true	true	true	false	true	false	true	true	false	true	2500-4999	local	true	false	5	15-45
Houston	Iceland	28/10/1983	92389	2	Married	Legal Department	53	false	false	nunc.sed@dolorFuscemi.com	35, 7, 5, 17, 9	false	false	45-53	9	metal	rat	scorpio	Brown, LemonChiffon, BlueViolet, GhostWhite, Aqua	Chocolate	TOSHIBA REGZA 42LX177	auburn	green	brown	dog	true	4-8	true	false	4-8	71	Ford	r&b-soul, country	linux	apple	vodafone	Speedo	Ba&#351;ak&#351;ehir	at	true	true	false	true	true	female	daily once	yes sure	true	20	no	yes	walking, swimming, tennis, fishing	8	1-99	0	20-49	true	true	false	true	false	true	false	false	true	false	2500-4999	global	false	true	3	45+
Bayamon	Australia	28/9/1981	38641	7	Divorced	Sales and Marketing	37	false	false	Ut@ornarelectus.com	17, 33, 43, 5, 9	true	true	0-8	5	water	monkey	leo	Salmon, RosyBrown, LightSkyBlue, Purple, Snow	DarkViolet	SAMSUNG TUL&#304;P LE-46F71B	auburn	blue	medium	cat	true	9-14	true	true	100-499	46	Porsche	reggae, blues, pop	windows	apple	turkcell	Police	Adalar	at	false	false	true	false	true	male	3-4/week	dont know	true	1	yes	yes		6	10000+	500-999	5-9	true	false	true	true	true	true	false	false	false	false	5000-9999	local	true	false	2	0-5
Peru	Georgia	4/2/1949	76399	10	Single	Legal Department	29	true	true	Fusce.fermentum@nuncac.com	17, 33, 15, 31, 3	false	true	9-17	9	metal	dragon	virgo		LimeGreen	SAMSUNG TUL&#304;P LE-40F71B	chestnut	blue	light	bird	true	0	true	true	1-3	79	BMW	pop, hiphop, country, r&b-soul, rock	windows	siemens	turkcell	Lacoste	Ümraniye	avrat	true	true	true	false	false	female	once per 15 days	maybe	false	14	yes	yes	tennis, cycling, walking, swimming	8	1-99	0	10-19	true	false	true	false	false	true	false	true	false	true	0	none	false	false	6	15-45
